Run,Alias,AssayType,BioProject,BioSample,CenterName,Collection_Date,Consent,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,AvgSpotLen,Bases,Bytes
ERR2017741,ZSL368,WGS,PRJEB21528,SAMEA104142080,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077323,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026676-27,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142080,ERS1801098,Illumina,ERS1801098,ERP023788,ZSL368,"sra,fastq","ncbi,s3,ena,gs","gs.US,ncbi.public,s3.us-east-1,ena",193,4982947036,3786620443
ERR2017742,ZSL369,WGS,PRJEB21528,SAMEA104142079,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077324,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026677-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142079,ERS1801097,Illumina,ERS1801097,ERP023788,ZSL369,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,ena,s3.us-east-1,gs.US",197,4137852856,2975351615
ERR2017743,ZSL_36,WGS,PRJEB21528,SAMEA104142313,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077325,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI007557-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142313,ERS1801331,Illumina,ERS1801331,ERP023788,ZSL_36,"fastq,sra","gs,s3,ena,ncbi","gs.US,ncbi.public,s3.us-east-1,ena",196,5500618505,4217634032
ERR2017744,ZSL370,WGS,PRJEB21528,SAMEA104142096,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077326,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026651-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142096,ERS1801114,Illumina,ERS1801114,ERP023788,ZSL370,"sra,fastq","ena,ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public,ena",197,4125227445,2933751887
ERR2017745,ZSL374,WGS,PRJEB21528,SAMEA104142095,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077327,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026652-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142095,ERS1801113,Illumina,ERS1801113,ERP023788,ZSL374,"sra,fastq","ncbi,ena,s3,gs","s3.us-east-1,ncbi.public,gs.US,ena",198,4269434669,2990226552
ERR2017746,ZSL375,WGS,PRJEB21528,SAMEA104142094,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077328,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026653-40,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142094,ERS1801112,Illumina,ERS1801112,ERP023788,ZSL375,"sra,fastq","gs,ena,s3,ncbi","s3.us-east-1,gs.US,ena,ncbi.public",195,3980886839,3084540568
ERR2017747,ZSL376,WGS,PRJEB21528,SAMEA104142093,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077329,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026654-42,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142093,ERS1801111,Illumina,ERS1801111,ERP023788,ZSL376,"sra,fastq","ncbi,s3,gs,ena","s3.us-east-1,ena,ncbi.public,gs.US",196,4543059620,3452375412
ERR2017749,ZSL378,WGS,PRJEB21528,SAMEA104142091,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077331,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026656-50,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142091,ERS1801109,Illumina,ERS1801109,ERP023788,ZSL378,"sra,fastq","ncbi,gs,s3,ena","ena,gs.US,ncbi.public,s3.us-east-1",194,6556038719,5118628725
ERR2017783,ZSL478,WGS,PRJEB21528,SAMEA104142439,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077365,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001229-46,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142439,ERS1801457,Illumina,ERS1801457,ERP023788,ZSL478,"fastq,sra","s3,ena,gs,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",197,5899489548,4349316625
ERR2017784,ZSL479,WGS,PRJEB21528,SAMEA104142440,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077366,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001230-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142440,ERS1801458,Illumina,ERS1801458,ERP023788,ZSL479,"sra,fastq","ncbi,ena,gs,s3","ena,gs.US,s3.us-east-1,ncbi.public",197,5758477872,4230370314
ERR2017785,ZSL480,WGS,PRJEB21528,SAMEA104142441,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077367,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001231-56,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142441,ERS1801459,Illumina,ERS1801459,ERP023788,ZSL480,"sra,fastq","s3,gs,ncbi,ena","ena,gs.US,ncbi.public,s3.us-east-1",198,5489319660,3950015703
ERR2017786,ZSL482,WGS,PRJEB21528,SAMEA104142442,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077368,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001232-57,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142442,ERS1801460,Illumina,ERS1801460,ERP023788,ZSL482,"sra,fastq","ncbi,gs,ena,s3","gs.US,ena,ncbi.public,s3.us-east-1",197,5385422186,3863094750
ERR2017788,ZSL488,WGS,PRJEB21528,SAMEA104142444,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077370,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001234-66,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142444,ERS1801462,Illumina,ERS1801462,ERP023788,ZSL488,"fastq,sra","ncbi,gs,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",197,5472936020,3949152155
ERR2017789,ZSL490,WGS,PRJEB21528,SAMEA104142445,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077371,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001235-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142445,ERS1801463,Illumina,ERS1801463,ERP023788,ZSL490,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,gs.US,ncbi.public,ena",197,5332292512,3846180362
ERR2017790,ZSL492,WGS,PRJEB21528,SAMEA104142446,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077372,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:12Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001236-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142446,ERS1801464,Illumina,ERS1801464,ERP023788,ZSL492,"fastq,sra","ncbi,gs,ena,s3","ncbi.public,gs.US,ena,s3.us-east-1",198,5568972910,3964077525
ERR2017791,ZSL495,WGS,PRJEB21528,SAMEA104142455,BEIJING GENOME INSTITUTE,2013,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077373,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:13Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI001237-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142455,ERS1801473,Illumina,ERS1801473,ERP023788,ZSL495,"fastq,sra","s3,ncbi,gs,ena","ncbi.public,s3.us-east-1,gs.US,ena",195,5014413776,3904601109
ERR2017418,N013,WGS,PRJEB21528,SAMEA104142367,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077000,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001457-75,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142367,ERS1801385,Illumina,ERS1801385,ERP023788,N013,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",158,3468644898,3042098472
ERR2017419,N017,WGS,PRJEB21528,SAMEA104142366,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077001,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001459-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142366,ERS1801384,Illumina,ERS1801384,ERP023788,N017,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",176,2579502381,1973114205
ERR2017420,N020,WGS,PRJEB21528,SAMEA104142365,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077002,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001462-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142365,ERS1801383,Illumina,ERS1801383,ERP023788,N020,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",156,3412270303,3014499200
ERR2017421,N021,WGS,PRJEB21528,SAMEA104142364,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077003,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001463-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142364,ERS1801382,Illumina,ERS1801382,ERP023788,N021,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",155,3321189783,2963628302
ERR2017422,N022,WGS,PRJEB21528,SAMEA104142363,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077004,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001464-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142363,ERS1801381,Illumina,ERS1801381,ERP023788,N022,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",176,3525241998,2717491112
ERR2017423,N024,WGS,PRJEB21528,SAMEA104142362,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077005,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001465-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142362,ERS1801380,Illumina,ERS1801380,ERP023788,N024,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",157,3671247326,3231613876
ERR2017424,N025,WGS,PRJEB21528,SAMEA104142361,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077006,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001466-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142361,ERS1801379,Illumina,ERS1801379,ERP023788,N025,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",157,3556380237,3126364604
ERR2017425,N026,WGS,PRJEB21528,SAMEA104142360,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077007,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001467-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142360,ERS1801378,Illumina,ERS1801378,ERP023788,N026,fastq,ena,ena,,,
ERR2017426,N027,WGS,PRJEB21528,SAMEA104142359,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077008,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:11Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001468-108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142359,ERS1801377,Illumina,ERS1801377,ERP023788,N027,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",157,2722848394,2393972360
ERR2017431,N033,WGS,PRJEB21528,SAMEA104142354,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077013,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001473-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142354,ERS1801372,Illumina,ERS1801372,ERP023788,N033,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",157,2601936105,2288215425
ERR2017433,N035,WGS,PRJEB21528,SAMEA104142352,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077015,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001475-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142352,ERS1801370,Illumina,ERS1801370,ERP023788,N035,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",157,2169011824,1901798209
ERR2017435,N038,WGS,PRJEB21528,SAMEA104142350,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077017,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001478-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142350,ERS1801368,Illumina,ERS1801368,ERP023788,N038,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",156,3385541622,3005369647
ERR2017439,N043,WGS,PRJEB21528,SAMEA104142346,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077021,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001483-15,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142346,ERS1801364,Illumina,ERS1801364,ERP023788,N043,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,3951218847,3021919136
ERR2017440,N044,WGS,PRJEB21528,SAMEA104142345,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077022,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001484-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142345,ERS1801363,Illumina,ERS1801363,ERP023788,N044,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,1543495525,1103198499
ERR2017441,N046,WGS,PRJEB21528,SAMEA104142344,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077023,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001486-18,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142344,ERS1801362,Illumina,ERS1801362,ERP023788,N046,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,6395049566,4825016509
ERR2017442,N047,WGS,PRJEB21528,SAMEA104142343,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077024,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001487-19,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142343,ERS1801361,Illumina,ERS1801361,ERP023788,N047,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,3977256124,3025225117
ERR2017443,N049,WGS,PRJEB21528,SAMEA104142342,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077025,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001489-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142342,ERS1801360,Illumina,ERS1801360,ERP023788,N049,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,4740032976,3593280992
ERR2017448,N064,WGS,PRJEB21528,SAMEA104142332,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077030,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001825-13,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142332,ERS1801350,Illumina,ERS1801350,ERP023788,N064,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",178,2971050399,2134406883
ERR2017450,N074,WGS,PRJEB21528,SAMEA104142331,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077032,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001827-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142331,ERS1801349,Illumina,ERS1801349,ERP023788,N074,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,3665581729,2789177981
ERR2017454,N084,WGS,PRJEB21528,SAMEA104142341,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077036,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001808-16,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142341,ERS1801359,Illumina,ERS1801359,ERP023788,N084,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,4490794867,3518027649
ERR2017455,N085,WGS,PRJEB21528,SAMEA104142339,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077037,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001813-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142339,ERS1801357,Illumina,ERS1801357,ERP023788,N085,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",177,4500463219,3524344963
ERR2017456,N086,WGS,PRJEB21528,SAMEA104142328,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077038,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:10Z,public,Illumina HiSeq 2000,metagenome,SZAXPI001832-18,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142328,ERS1801346,Illumina,ERS1801346,ERP023788,N086,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",178,3589582235,2585013987
ERR2017462,N110,WGS,PRJEB21528,SAMEA104142236,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077044,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:08Z,public,Illumina HiSeq 2000,metagenome,SZAXPI020712-18,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142236,ERS1801254,Illumina,ERS1801254,ERP023788,N110,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",191,7017770804,5817896765
