Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Description,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1727386,713B052-11-90-0,WGS,176,1634941966,PRJEB17632,SAMEA4545421,1267474447,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"sra,fastq","gs,ena,ncbi,s3","s3.us-east-1,ncbi.public,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797314,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545421,ERS1444600,Illumina,ERS1444600,ERP019502,713B052-11-90-0
ERR1727387,alien3-11-0-0,WGS,175,1386462564,PRJEB17632,SAMEA4545465,894682336,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-22,public,"sra,fastq","ncbi,ena,gs,s3","gs.US,ncbi.public,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797315,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545465,ERS1444644,Illumina,ERS1444644,ERP019502,alien3-11-0-0
ERR1727388,alien3-11-0-0,WGS,175,1407494420,PRJEB17632,SAMEA4545465,909948721,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-22,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797316,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545465,ERS1444644,Illumina,ERS1444644,ERP019502,alien3-11-0-0
ERR1727419,scavenger-11-7-0,WGS,173,1827101398,PRJEB17632,SAMEA4545552,1272521747,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-08,public,"sra,fastq","s3,ncbi,gs,ena","ena,ncbi.public,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797347,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545552,ERS1444731,Illumina,ERS1444731,ERP019502,scavenger-11-7-0
ERR1727420,scavenger-11-7-0,WGS,162,1722104816,PRJEB17632,SAMEA4545552,1292443877,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-08,public,"sra,fastq","gs,ena,s3,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797348,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545552,ERS1444731,Illumina,ERS1444731,ERP019502,scavenger-11-7-0
ERR1727421,scavenger-11-7-0,WGS,165,1697375242,PRJEB17632,SAMEA4545552,1265155042,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-08,public,"fastq,sra","gs,s3,ncbi,ena","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797349,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545552,ERS1444731,Illumina,ERS1444731,ERP019502,scavenger-11-7-0
ERR1727422,scavenger-11-7-0,WGS,165,1770441827,PRJEB17632,SAMEA4545552,1326968151,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-08,public,"fastq,sra","gs,ena,ncbi,s3","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797350,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545552,ERS1444731,Illumina,ERS1444731,ERP019502,scavenger-11-7-0
ERR1727423,mickey3-11-30-0,WGS,172,1356044118,PRJEB17632,SAMEA4545515,931944027,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-04-12,public,"fastq,sra","s3,ncbi,gs,ena","gs.US,s3.us-east-1,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797351,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545515,ERS1444694,Illumina,ERS1444694,ERP019502,mickey3-11-30-0
ERR1727430,713B033-11-90-0,WGS,171,1206950929,PRJEB17632,SAMEA4545399,950487119,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-03-03,public,"sra,fastq","gs,ena,ncbi,s3","ena,ncbi.public,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797358,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545399,ERS1444578,Illumina,ERS1444578,ERP019502,713B033-11-90-0
ERR1727431,713B033-11-90-0,WGS,171,1206190629,PRJEB17632,SAMEA4545399,952820472,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-03-03,public,"sra,fastq","s3,ena,ncbi,gs","ncbi.public,gs.US,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797359,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545399,ERS1444578,Illumina,ERS1444578,ERP019502,713B033-11-90-0
ERR1727432,713B033-11-90-0,WGS,171,1215556316,PRJEB17632,SAMEA4545399,956219581,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-03-03,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797360,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545399,ERS1444578,Illumina,ERS1444578,ERP019502,713B033-11-90-0
ERR1727452,713B053-11-0-0,WGS,173,1214053337,PRJEB17632,SAMEA4545422,934743375,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"sra,fastq","gs,ncbi,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797380,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545422,ERS1444601,Illumina,ERS1444601,ERP019502,713B053-11-0-0
ERR1727454,alien-11-918-0,WGS,178,1201579189,PRJEB17632,SAMEA4545463,770340568,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-05,public,"fastq,sra","ena,ncbi,s3,gs","gs.US,ena,s3.us-east-1,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797382,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545463,ERS1444642,Illumina,ERS1444642,ERP019502,alien-11-918-0
ERR1727455,alien-11-918-0,WGS,178,1179303218,PRJEB17632,SAMEA4545463,758329609,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-05,public,"sra,fastq","ena,ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797383,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545463,ERS1444642,Illumina,ERS1444642,ERP019502,alien-11-918-0
ERR1727456,alien-11-918-0,WGS,178,1278579797,PRJEB17632,SAMEA4545463,825928277,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-05,public,"sra,fastq","gs,s3,ncbi,ena","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797384,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545463,ERS1444642,Illumina,ERS1444642,ERP019502,alien-11-918-0
ERR1727457,alien-11-918-0,WGS,177,1118505591,PRJEB17632,SAMEA4545463,716391247,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-05,public,"sra,fastq","gs,ena,s3,ncbi","gs.US,ena,s3.us-east-1,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797385,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545463,ERS1444642,Illumina,ERS1444642,ERP019502,alien-11-918-0
ERR1727458,713B037-11-0-0,WGS,177,1697668307,PRJEB17632,SAMEA4545402,1224132179,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-17,public,"sra,fastq","s3,ncbi,ena,gs","gs.US,s3.us-east-1,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797386,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545402,ERS1444581,Illumina,ERS1444581,ERP019502,713B037-11-0-0
ERR1727459,713B037-11-0-0,WGS,177,1679120900,PRJEB17632,SAMEA4545402,1210499898,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-17,public,"fastq,sra","s3,ena,ncbi,gs","ena,ncbi.public,gs.US,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797387,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545402,ERS1444581,Illumina,ERS1444581,ERP019502,713B037-11-0-0
ERR1727460,713B037-11-0-0,WGS,177,1690552705,PRJEB17632,SAMEA4545402,1219840004,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-17,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797388,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545402,ERS1444581,Illumina,ERS1444581,ERP019502,713B037-11-0-0
ERR1727462,daisy-11-60-0,WGS,170,1102567635,PRJEB17632,SAMEA4545485,774096384,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-17,public,"fastq,sra","gs,ncbi,ena,s3","ena,s3.us-east-1,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797390,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545485,ERS1444664,Illumina,ERS1444664,ERP019502,daisy-11-60-0
ERR1727463,daisy-11-60-0,WGS,171,1348972633,PRJEB17632,SAMEA4545485,948482778,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-17,public,"fastq,sra","ena,gs,s3,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797391,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545485,ERS1444664,Illumina,ERS1444664,ERP019502,daisy-11-60-0
ERR1727481,scavenger-11-0-0,WGS,175,3526562817,PRJEB17632,SAMEA4545548,2304668990,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-01,public,"fastq,sra","gs,ncbi,ena,s3","ena,s3.us-east-1,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797409,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545548,ERS1444727,Illumina,ERS1444727,ERP019502,scavenger-11-0-0
ERR1727486,713B037-11-90-0,WGS,176,1329718184,PRJEB17632,SAMEA4545403,1051529992,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-15,public,"fastq,sra","ena,ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797414,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545403,ERS1444582,Illumina,ERS1444582,ERP019502,713B037-11-90-0
ERR1727487,713B037-11-90-0,WGS,175,1251501426,PRJEB17632,SAMEA4545403,992511957,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-15,public,"sra,fastq","gs,ncbi,ena,s3","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797415,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545403,ERS1444582,Illumina,ERS1444582,ERP019502,713B037-11-90-0
ERR1727488,713B037-11-90-0,WGS,176,1259132547,PRJEB17632,SAMEA4545403,994961763,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-15,public,"fastq,sra","s3,gs,ena,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797416,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545403,ERS1444582,Illumina,ERS1444582,ERP019502,713B037-11-90-0
ERR1727489,713B037-11-90-0,WGS,175,1288863293,PRJEB17632,SAMEA4545403,1022297849,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-15,public,"sra,fastq","s3,ena,gs,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797417,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545403,ERS1444582,Illumina,ERS1444582,ERP019502,713B037-11-90-0
ERR1727490,713B005-11-0-0,WGS,168,1310459543,PRJEB17632,SAMEA4545374,1055451188,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"sra,fastq","s3,ena,ncbi,gs","gs.US,ncbi.public,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797418,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545374,ERS1444553,Illumina,ERS1444553,ERP019502,713B005-11-0-0
ERR1727491,713B005-11-0-0,WGS,168,1324276671,PRJEB17632,SAMEA4545374,1064714709,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"sra,fastq","ncbi,gs,ena,s3","gs.US,s3.us-east-1,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797419,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545374,ERS1444553,Illumina,ERS1444553,ERP019502,713B005-11-0-0
ERR1727492,713B005-11-0-0,WGS,168,1322949069,PRJEB17632,SAMEA4545374,1065075362,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"fastq,sra","s3,ena,ncbi,gs","ena,s3.us-east-1,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797420,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545374,ERS1444553,Illumina,ERS1444553,ERP019502,713B005-11-0-0
ERR1727509,bugkiller-11-0-0,WGS,177,1146488901,PRJEB17632,SAMEA4545467,713611158,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-01,public,"fastq,sra","ena,ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797437,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545467,ERS1444646,Illumina,ERS1444646,ERP019502,bugkiller-11-0-0
ERR1727510,713A005-11-90-0,WGS,175,1196341772,PRJEB17632,SAMEA4545285,928855856,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"sra,fastq","ena,s3,gs,ncbi","ena,gs.US,s3.us-east-1,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797438,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545285,ERS1444464,Illumina,ERS1444464,ERP019502,713A005-11-90-0
ERR1727511,713A005-11-90-0,WGS,175,1197339997,PRJEB17632,SAMEA4545285,932642230,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"sra,fastq","ena,gs,s3,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797439,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545285,ERS1444464,Illumina,ERS1444464,ERP019502,713A005-11-90-0
ERR1727512,713A005-11-90-0,WGS,175,1205640365,PRJEB17632,SAMEA4545285,942192607,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"sra,fastq","s3,ncbi,ena,gs","ena,gs.US,s3.us-east-1,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797440,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545285,ERS1444464,Illumina,ERS1444464,ERP019502,713A005-11-90-0
ERR1727513,713A005-11-90-0,WGS,175,1205951782,PRJEB17632,SAMEA4545285,938287655,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-04,public,"sra,fastq","gs,ena,ncbi,s3","gs.US,ena,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797441,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545285,ERS1444464,Illumina,ERS1444464,ERP019502,713A005-11-90-0
ERR1727514,713B007-11-0-0,WGS,178,1686685166,PRJEB17632,SAMEA4545376,1181142293,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-17,public,"fastq,sra","s3,gs,ncbi,ena","s3.us-east-1,ena,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1797442,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545376,ERS1444555,Illumina,ERS1444555,ERP019502,713B007-11-0-0
