Run,analysis_typeexp,analysis_typerun,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Consent,data_typeexp,data_typerun,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Experiment,flowcell_barcoderun,geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_idexp,gssr_idrun,instrument_namerun,Instrument,Isolation_source,lanerun,LibraryName,library_typeexp,library_typerun,LibraryLayout,LibrarySelection,LibrarySource,lsidexp,lsidrun,material_typeexp,Organism,Platform,product_orderexp,product_orderrun,product_part_numberexp,product_part_numberrun,projectexp,projectrun,read_group_idrun,ReleaseDate,research_projectexp,research_projectrun,root_sample_idexp,root_sample_idrun,run_barcoderun,run_namerun,sample_idexp,sample_IDrun,SampleName,Sample_Name,screenedrun,specific_host,SRAStudy,STRAIN,work_requestexp,work_requestrun
SRR1909668,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,301587818,PRJNA231909,SAMN03399874,196958300,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951308,C2DWNACXX,uncalculated,uncalculated,missing,377570.0,377570.0,SL-HEL,Illumina HiSeq 2000,missing,8,Pond-266091,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6R,broadinstitute.org:bsp.prod.sample:4QG6R,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45065,G45065,C2DWN.8,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2KO,SM-3T2KO,C2DWNACXX130830,130830_SL-HEL_0088_BFCC2DWNACXX,SM-4QG6R,SM-4QG6R,PRJNA231909.3106013,3106013,yes,missing,SRP056054,missing,37544,37544
SRR1909669,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,38513650,PRJNA231909,SAMN03399876,24240621,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951307,A2RDP,uncalculated,uncalculated,missing,327974.0,327974.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158008,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZE2,broadinstitute.org:bsp.prod.sample:4BZE2,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36150,G36150,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2DO,SM-3T2DO,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZE2,SM-4BZE2,PRJNA231909.3112421,3112421,yes,missing,SRP056054,missing,36373,36373
SRR1909670,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1929550,PRJNA231909,SAMN03399875,1275859,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951310,A2RDP,uncalculated,uncalculated,missing,324212.0,324212.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158142,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZKL,broadinstitute.org:bsp.prod.sample:4BZKL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36284,G36284,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2MV,SM-3T2MV,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZKL,SM-4BZKL,PRJNA231909.3102713,3102713,yes,missing,SRP056054,missing,36374,36374
SRR1909671,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,353113170,PRJNA231909,SAMN03399877,231205443,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951312,C2DWNACXX,uncalculated,uncalculated,missing,377575.0,377575.0,SL-HEL,Illumina HiSeq 2000,missing,8,Pond-266096,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG6W,broadinstitute.org:bsp.prod.sample:4QG6W,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45105,G45105,C2DWN.8,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T289,SM-3T289,C2DWNACXX130830,130830_SL-HEL_0088_BFCC2DWNACXX,SM-4QG6W,SM-4QG6W,PRJNA231909.3101336,3101336,yes,missing,SRP056054,missing,37544,37544
SRR1909681,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,23554300,PRJNA231909,SAMN03399871,14800070,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951318,A2RDP,uncalculated,uncalculated,missing,324227.0,324227.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158157,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZL1,broadinstitute.org:bsp.prod.sample:4BZL1,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36299,G36299,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T29V,SM-3T29V,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZL1,SM-4BZL1,PRJNA231909.3108107,3108107,yes,missing,SRP056054,missing,36374,36374
SRR1909683,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,16468550,PRJNA231909,SAMN03399884,10357881,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951320,A2RDP,uncalculated,uncalculated,missing,328000.0,328000.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158034,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZES,broadinstitute.org:bsp.prod.sample:4BZES,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36179,G36179,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2EH,SM-3T2EH,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZES,SM-4BZES,PRJNA231909.3114545,3114545,yes,missing,SRP056054,missing,36373,36373
SRR1909684,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13020350,PRJNA231909,SAMN03399891,9241711,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951321,A3RE3,uncalculated,uncalculated,missing,321074.0,321074.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156106,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFGE,broadinstitute.org:bsp.prod.sample:4BFGE,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35957,G35957,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2B9,SM-3T2B9,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFGE,SM-4BFGE,PRJNA231909.3101219,3101219,yes,missing,SRP056054,missing,36337,36337
SRR1909686,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,28518000,PRJNA231909,SAMN03399890,15286562,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951322,A3L91,uncalculated,uncalculated,missing,325755.0,325755.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157363,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGN3,broadinstitute.org:bsp.prod.sample:4CGN3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36509,G36509,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2RH,SM-3T2RH,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGN3,SM-4CGN3,PRJNA231909.3113450,3113450,yes,missing,SRP056054,missing,36413,36413
SRR1909689,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,15068900,PRJNA231909,SAMN03399885,9523421,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951324,A2RDP,uncalculated,uncalculated,missing,324190.0,324190.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158119,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZJY,broadinstitute.org:bsp.prod.sample:4BZJY,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36261,G36261,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2CG,SM-3T2CG,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZJY,SM-4BZJY,PRJNA231909.3113664,3113664,yes,missing,SRP056054,missing,36374,36374
SRR1909691,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,7922250,PRJNA231909,SAMN03399906,4410002,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951325,A3L91,uncalculated,uncalculated,missing,325731.0,325731.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157339,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGME,broadinstitute.org:bsp.prod.sample:4CGME,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36551,G36551,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T28H,SM-3T28H,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGME,SM-4CGME,PRJNA231909.3102512,3102512,yes,missing,SRP056054,missing,36413,36413
SRR1909692,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,15613150,PRJNA231909,SAMN03399888,8646998,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951329,A3L91,uncalculated,uncalculated,missing,325688.0,325688.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157296,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGJF,broadinstitute.org:bsp.prod.sample:4CGJF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36429,G36429,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2M6,SM-3T2M6,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGJF,SM-4CGJF,PRJNA231909.3107383,3107383,yes,missing,SRP056054,missing,36412,36412
SRR1909693,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,392787384,PRJNA231909,SAMN03399887,255175518,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951327,C2DWNACXX,uncalculated,uncalculated,missing,377545.0,377545.0,SL-HEL,Illumina HiSeq 2000,missing,8,Pond-266063,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QG5Y,broadinstitute.org:bsp.prod.sample:4QG5Y,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1770,PDO-1770,P-WG-0004,P-WG-0004,G45110,G45110,C2DWN.8,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2NV,SM-3T2NV,C2DWNACXX130830,130830_SL-HEL_0088_BFCC2DWNACXX,SM-4QG5Y,SM-4QG5Y,PRJNA231909.3107978,3107978,yes,missing,SRP056054,missing,37544,37544
SRR1909694,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,51862650,PRJNA231909,SAMN03399886,32908912,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951328,A2RDP,uncalculated,uncalculated,missing,328053.0,328053.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158087,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZGB,broadinstitute.org:bsp.prod.sample:4BZGB,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36181,G36181,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2E9,SM-3T2E9,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZGB,SM-4BZGB,PRJNA231909.3110096,3110096,yes,missing,SRP056054,missing,36373,36373
SRR1909697,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8341550,PRJNA231909,SAMN03399894,5276006,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951331,A2RDP,uncalculated,uncalculated,missing,328002.0,328002.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158036,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZEU,broadinstitute.org:bsp.prod.sample:4BZEU,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36182,G36182,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2E5,SM-3T2E5,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZEU,SM-4BZEU,PRJNA231909.3110092,3110092,yes,missing,SRP056054,missing,36373,36373
SRR1909698,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,11144700,PRJNA231909,SAMN03399895,6177546,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951335,A3L91,uncalculated,uncalculated,missing,325767.0,325767.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157375,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGNF,broadinstitute.org:bsp.prod.sample:4CGNF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36521,G36521,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2JU,SM-3T2JU,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGNF,SM-4CGNF,PRJNA231909.3102695,3102695,yes,missing,SRP056054,missing,36413,36413
SRR1909699,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,11361000,PRJNA231909,SAMN03399897,7911666,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951333,A3RE3,uncalculated,uncalculated,missing,321240.0,321240.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156248,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFKG,broadinstitute.org:bsp.prod.sample:4BFKG,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35975,G35975,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2AQ,SM-3T2AQ,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFKG,SM-4BFKG,PRJNA231909.3107348,3107348,yes,missing,SRP056054,missing,36338,36338
SRR1910113,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,16943500,PRJNA231909,SAMN03399902,9091010,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951342,A3L91,uncalculated,uncalculated,missing,325760.0,325760.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157368,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGN8,broadinstitute.org:bsp.prod.sample:4CGN8,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36514,G36514,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2RC,SM-3T2RC,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGN8,SM-4CGN8,PRJNA231909.3105766,3105766,yes,missing,SRP056054,missing,36413,36413
SRR1910114,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,39739000,PRJNA231909,SAMN03399903,25335812,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951341,A2RDP,uncalculated,uncalculated,missing,328051.0,328051.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158085,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZG9,broadinstitute.org:bsp.prod.sample:4BZG9,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36183,G36183,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2E1,SM-3T2E1,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZG9,SM-4BZG9,PRJNA231909.3110088,3110088,yes,missing,SRP056054,missing,36373,36373
SRR1910115,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,53971750,PRJNA231909,SAMN03399905,37784550,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951748,A3RE3,uncalculated,uncalculated,missing,321250.0,321250.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156258,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFKQ,broadinstitute.org:bsp.prod.sample:4BFKQ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35984,G35984,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2AH,SM-3T2AH,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFKQ,SM-4BFKQ,PRJNA231909.3115087,3115087,yes,missing,SRP056054,missing,36338,36338
SRR1910116,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13894650,PRJNA231909,SAMN03399907,9723933,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951749,A3RE3,uncalculated,uncalculated,missing,321225.0,321225.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156233,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFK1,broadinstitute.org:bsp.prod.sample:4BFK1,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35971,G35971,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2AM,SM-3T2AM,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFK1,SM-4BFK1,PRJNA231909.3102975,3102975,yes,missing,SRP056054,missing,36338,36338
SRR1910117,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8532300,PRJNA231909,SAMN03399908,4551836,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951754,A3L91,uncalculated,uncalculated,missing,325763.0,325763.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157371,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGNB,broadinstitute.org:bsp.prod.sample:4CGNB,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36517,G36517,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2JY,SM-3T2JY,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGNB,SM-4CGNB,PRJNA231909.3105797,3105797,yes,missing,SRP056054,missing,36413,36413
SRR1910118,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,38626000,PRJNA231909,SAMN03399909,27121802,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951750,A3RE3,uncalculated,uncalculated,missing,321200.0,321200.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156208,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFJB,broadinstitute.org:bsp.prod.sample:4BFJB,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G36042,G36042,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2P4,SM-3T2P4,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFJB,SM-4BFJB,PRJNA231909.3101267,3101267,yes,missing,SRP056054,missing,36338,36338
SRR1910119,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,18308150,PRJNA231909,SAMN03399910,9768197,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951751,A3L91,uncalculated,uncalculated,missing,325756.0,325756.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-157364,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CGN4,broadinstitute.org:bsp.prod.sample:4CGN4,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1154,PDO-1154,P-MCV-0002,P-MCV-0002,G36510,G36510,A3L91.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2RG,SM-3T2RG,A3L91130510,130510_SL-MAL_0065_FC000000000-A3L91,SM-4CGN4,SM-4CGN4,PRJNA231909.3107222,3107222,yes,missing,SRP056054,missing,36413,36413
SRR1910120,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,21991200,PRJNA231909,SAMN03399911,15378057,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951752,A3RE3,uncalculated,uncalculated,missing,321115.0,321115.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156147,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFHK,broadinstitute.org:bsp.prod.sample:4BFHK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35932,G35932,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2BX,SM-3T2BX,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFHK,SM-4BFHK,PRJNA231909.3113341,3113341,yes,missing,SRP056054,missing,36337,36337
SRR1910121,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,14849800,PRJNA231909,SAMN03399917,10317201,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951755,A3RE3,uncalculated,uncalculated,missing,321258.0,321258.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156266,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFKY,broadinstitute.org:bsp.prod.sample:4BFKY,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G35992,G35992,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2BI,SM-3T2BI,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFKY,SM-4BFKY,PRJNA231909.3113393,3113393,yes,missing,SRP056054,missing,36338,36338
SRR1910127,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,21002800,PRJNA231909,SAMN03399916,14776794,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951759,A3RE3,uncalculated,uncalculated,missing,321182.0,321182.0,SL-MAB,Illumina MiSeq,missing,1,Solexa-156190,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BFIS,broadinstitute.org:bsp.prod.sample:4BFIS,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1090,PDO-1090,P-MCV-0002,P-MCV-0002,G36024,G36024,A3RE3.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2FU,SM-3T2FU,A3RE3130430,130430_SL-MAB_0069_FC000000000-A3RE3,SM-4BFIS,SM-4BFIS,PRJNA231909.3117246,3117246,yes,missing,SRP056054,missing,36338,36338
SRR1910130,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4110400,PRJNA231909,SAMN03399919,2626875,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951762,A2RDP,uncalculated,uncalculated,missing,324200.0,324200.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158129,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZK9,broadinstitute.org:bsp.prod.sample:4BZK9,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36229,G36229,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2DD,SM-3T2DD,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZK9,SM-4BZK9,PRJNA231909.3107360,3107360,yes,missing,SRP056054,missing,36374,36374
SRR1910133,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,27007400,PRJNA231909,SAMN03399935,17264342,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951766,A2RDP,uncalculated,uncalculated,missing,328014.0,328014.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158048,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZF7,broadinstitute.org:bsp.prod.sample:4BZF7,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36190,G36190,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2HZ,SM-3T2HZ,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZF7,SM-4BZF7,PRJNA231909.3105605,3105605,yes,missing,SRP056054,missing,36373,36373
SRR1910134,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,24895150,PRJNA231909,SAMN03399936,15929909,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX951769,A2RDP,uncalculated,uncalculated,missing,327986.0,327986.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158020,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BZEE,broadinstitute.org:bsp.prod.sample:4BZEE,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1124,PDO-1124,P-MCV-0002,P-MCV-0002,G36162,G36162,A2RDP.1,2015-03-11T00:00:00Z,RP-315,RP-315,SM-3T2PH,SM-3T2PH,A2RDP130513,130513_SL-MAL_0066_FC000000000-A2RDP,SM-4BZEE,SM-4BZEE,PRJNA231909.3114888,3114888,yes,missing,SRP056054,missing,36373,36373
