Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1398197,H3M518108,WGS,250,5048000500,PRJEB13870,SAMEA3951767,2799929799,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469456,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951767,ERS1138901,pyrosequencing,ERS1138901,ERP015450,human gut
ERR1398200,H2M414927,WGS,250,4909541750,PRJEB13870,SAMEA3951728,2397681389,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469459,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951728,ERS1138862,pyrosequencing,ERS1138862,ERP015450,human gut
ERR1398201,H1F513817,WGS,250,5122840500,PRJEB13870,SAMEA3951663,2764929803,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469460,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951663,ERS1138797,pyrosequencing,ERS1138797,ERP015450,human gut
ERR1398203,H3M517922,WGS,250,5510416250,PRJEB13870,SAMEA3951778,3082643987,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469462,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951778,ERS1138912,pyrosequencing,ERS1138912,ERP015450,human gut
ERR1398204,H2M414926,WGS,250,5017204500,PRJEB13870,SAMEA3951727,2498262184,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469463,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951727,ERS1138861,pyrosequencing,ERS1138861,ERP015450,human gut
ERR1398210,H1M511842,WGS,250,7932024000,PRJEB13870,SAMEA3951688,4524402478,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469469,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951688,ERS1138822,pyrosequencing,ERS1138822,ERP015450,human gut
ERR1398212,H2M614904,WGS,250,7004392500,PRJEB13870,SAMEA3951706,3620433124,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469471,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951706,ERS1138840,pyrosequencing,ERS1138840,ERP015450,human gut
ERR1398219,H1M513852,WGS,250,5631913750,PRJEB13870,SAMEA3951695,3007346653,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469478,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951695,ERS1138829,pyrosequencing,ERS1138829,ERP015450,human gut
ERR1398241,H1M513816,WGS,250,4994723250,PRJEB13870,SAMEA3951662,2614080049,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469500,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951662,ERS1138796,pyrosequencing,ERS1138796,ERP015450,human gut
ERR1398243,nHM512802,WGS,250,5037090250,PRJEB13870,SAMEA3951631,2633033975,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469502,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951631,ERS1138765,pyrosequencing,ERS1138765,ERP015450,human gut
ERR1398244,nHF409542,WGS,250,5531593000,PRJEB13870,SAMEA3951628,2792768951,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469503,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951628,ERS1138762,pyrosequencing,ERS1138762,ERP015450,human gut
ERR1398245,H2M614832,WGS,250,4903103000,PRJEB13870,SAMEA3951733,2572998670,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469504,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951733,ERS1138867,pyrosequencing,ERS1138867,ERP015450,human gut
ERR1398253,nHMX11726,WGS,250,6246265500,PRJEB13870,SAMEA3951619,3088092309,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469512,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951619,ERS1138753,pyrosequencing,ERS1138753,ERP015450,human gut
ERR1398254,H2M514841,WGS,250,5270612250,PRJEB13870,SAMEA3951741,2660471822,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469513,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951741,ERS1138875,pyrosequencing,ERS1138875,ERP015450,human gut
ERR1398258,H3M415117,WGS,250,6008815500,PRJEB13870,SAMEA3951774,2928181914,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469517,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951774,ERS1138908,pyrosequencing,ERS1138908,ERP015450,human gut
ERR1398259,H1M513738,WGS,250,5349700250,PRJEB13870,SAMEA3951684,2723387818,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469518,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951684,ERS1138818,pyrosequencing,ERS1138818,ERP015450,human gut
ERR1398260,H3M516751,WGS,250,5185058250,PRJEB13870,SAMEA3951798,2628402001,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469519,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951798,ERS1138932,pyrosequencing,ERS1138932,ERP015450,human gut
ERR1398256,H3M518116,WGS,250,6339599750,PRJEB13870,SAMEA3951773,3146588564,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469515,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951773,ERS1138907,pyrosequencing,ERS1138907,ERP015450,human gut
ERR1398072,H1M413815,WGS,250,5529543000,PRJEB13870,SAMEA3951661,2862465520,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,ena,ncbi,gs","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469331,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951661,ERS1138795,pyrosequencing,ERS1138795,ERP015450,human gut
ERR1398073,H3M513141,WGS,250,6564946250,PRJEB13870,SAMEA3951792,3535874369,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,s3,gs,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469332,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951792,ERS1138926,pyrosequencing,ERS1138926,ERP015450,human gut
ERR1398074,H1M513730,WGS,250,5673028500,PRJEB13870,SAMEA3951676,2954194783,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,gs,ena,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469333,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951676,ERS1138810,pyrosequencing,ERS1138810,ERP015450,human gut
ERR1398075,nHM511712,WGS,250,4969129250,PRJEB13870,SAMEA3951610,2685556486,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","gs,ena,ncbi,s3","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469334,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951610,ERS1138744,pyrosequencing,ERS1138744,ERP015450,human gut
ERR1398078,nHM511615,WGS,250,5387845250,PRJEB13870,SAMEA3951612,2971323201,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","s3,gs,ncbi,ena","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469337,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951612,ERS1138746,pyrosequencing,ERS1138746,ERP015450,human gut
ERR1398100,nHM612709,WGS,250,5208590500,PRJEB13870,SAMEA3951635,2866232565,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,gs,ena,ncbi","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469359,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951635,ERS1138769,pyrosequencing,ERS1138769,ERP015450,human gut
ERR1398102,nHM412840,WGS,250,4926078500,PRJEB13870,SAMEA3951702,2677422151,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,gs,ncbi,ena","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469361,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951702,ERS1138836,pyrosequencing,ERS1138836,ERP015450,human gut
ERR1398132,H2M514901,WGS,250,5692922000,PRJEB13870,SAMEA3951703,3248481119,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,ena,gs,s3","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469391,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951703,ERS1138837,pyrosequencing,ERS1138837,ERP015450,human gut
ERR1398133,H1M512834,WGS,250,5269052250,PRJEB13870,SAMEA3951680,2712628401,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469392,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951680,ERS1138814,pyrosequencing,ERS1138814,ERP015450,human gut
ERR1398150,H1M513823,WGS,250,6290996750,PRJEB13870,SAMEA3951669,3361879284,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","s3,ena,ncbi,gs","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469409,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951669,ERS1138803,pyrosequencing,ERS1138803,ERP015450,human gut
ERR1398164,nHM411801,WGS,250,4987446000,PRJEB13870,SAMEA3951630,2657194306,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,s3,ena,gs","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469423,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951630,ERS1138764,pyrosequencing,ERS1138764,ERP015450,human gut
ERR1398192,nHM511717,WGS,250,5716125000,PRJEB13870,SAMEA3951614,3041030372,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,s3,gs,ncbi","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469451,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951614,ERS1138748,pyrosequencing,ERS1138748,ERP015450,human gut
ERR1398193,H1M512808,WGS,250,5395481000,PRJEB13870,SAMEA3951654,2892029100,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,gs,ncbi,s3","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469452,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951654,ERS1138788,pyrosequencing,ERS1138788,ERP015450,human gut
ERR1398194,H1M513747,WGS,250,5161590000,PRJEB13870,SAMEA3951693,2625906924,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,ena,ncbi,gs","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469453,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951693,ERS1138827,pyrosequencing,ERS1138827,ERP015450,human gut
ERR1398195,H1M513606,WGS,250,4958851000,PRJEB13870,SAMEA3951652,2721662545,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","gs,ncbi,ena,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469454,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951652,ERS1138786,pyrosequencing,ERS1138786,ERP015450,human gut
ERR1398218,nHM410727,WGS,250,6609281500,PRJEB13870,SAMEA3951620,3671554929,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","gs,ncbi,s3,ena","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469477,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951620,ERS1138754,pyrosequencing,ERS1138754,ERP015450,human gut
ERR1398222,H1F613739,WGS,250,5174631750,PRJEB13870,SAMEA3951685,2751124258,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ncbi,s3,gs,ena","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469481,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951685,ERS1138819,pyrosequencing,ERS1138819,ERP015450,human gut
ERR1398247,H3M517921,WGS,250,5263193000,PRJEB13870,SAMEA3951777,2786867260,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,s3,ncbi,gs","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469506,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951777,ERS1138911,pyrosequencing,ERS1138911,ERP015450,human gut
